Manufacturer,Model,Engine size,Fuel type,Year of manufacture,Mileage,Price,False
Ford,Fiesta,1.0,Diesel,2002,130364,3151,Volkswagen
Ford,Fiesta,1.4,Petrol,2006,103839,5677,Volkswagen
Volkswagen,Polo,2.0,Petrol,2000,138363,3578,Volkswagen
Toyota,Yaris,1.2,Petrol,2016,61680,15891,Volkswagen
Toyota,RAV4,2.4,Hybrid,2008,124622,15404,Volkswagen
BMW,Z4,3.0,Petrol,2003,112730,10189,Volkswagen
Volkswagen,Passat,1.4,Petrol,2018,40233,29397,Volkswagen
BMW,Z4,2.4,Petrol,1998,94809,7453,Volkswagen
Toyota,Prius,1.8,Hybrid,1999,144045,5340,Volkswagen
Volkswagen,Golf,1.8,Petrol,1998,92355,5000,Volkswagen
Porsche,Cayenne,2.6,Petrol,1991,286750,1341,Volkswagen
BMW,X3,3.0,Diesel,2006,132694,11758,Volkswagen
Ford,Fiesta,1.0,Petrol,2008,113866,5086,Volkswagen
Ford,Mondeo,1.4,Diesel,2001,60329,8299,Volkswagen
Toyota,Yaris,1.0,Petrol,1997,142114,2268,Volkswagen
Ford,Focus,1.0,Petrol,2017,32432,23247,Volkswagen
Volkswagen,Golf,1.8,Petrol,1994,126933,2955,Volkswagen
Volkswagen,Golf,1.2,Petrol,2021,15705,30670,Volkswagen
Ford,Mondeo,1.6,Diesel,2002,126727,5893,Volkswagen
Ford,Fiesta,1.4,Petrol,2019,19006,23381,Volkswagen
Ford,Fiesta,1.4,Petrol,1992,160929,1423,Volkswagen
Ford,Fiesta,1.2,Petrol,1998,177877,1703,Volkswagen
Porsche,718 Cayman,2.0,Petrol,1996,202312,3011,Volkswagen
Ford,Focus,1.4,Petrol,2004,168909,4295,Volkswagen
BMW,X3,3.0,Petrol,1992,268793,1337,Volkswagen
Ford,Focus,1.6,Diesel,1997,195262,2410,Volkswagen
Ford,Focus,1.6,Diesel,2003,172449,4377,Volkswagen
Volkswagen,Golf,1.2,Petrol,1994,246866,859,Volkswagen
Toyota,Yaris,1.0,Petrol,2007,108082,5754,Volkswagen
Volkswagen,Polo,1.2,Petrol,1986,313020,227,Volkswagen
Volkswagen,Passat,1.6,Diesel,2007,83245,11988,Volkswagen
Volkswagen,Golf,2.0,Petrol,2008,99268,9765,Volkswagen
Ford,Fiesta,1.4,Hybrid,1997,179546,2036,Volkswagen
Volkswagen,Polo,1.2,Petrol,2018,40674,18353,Volkswagen
Ford,Focus,1.8,Petrol,2007,73147,12397,Volkswagen
Ford,Mondeo,2.0,Diesel,2003,113354,7805,Volkswagen
Ford,Mondeo,1.8,Diesel,1989,335316,404,Volkswagen
Ford,Focus,1.8,Petrol,1993,211838,1610,Volkswagen
Toyota,Yaris,1.0,Hybrid,2005,91632,6815,Volkswagen
Toyota,Yaris,1.0,Hybrid,2010,116441,7919,Volkswagen
BMW,Z4,2.4,Petrol,1992,216536,1841,Volkswagen
Ford,Focus,1.8,Diesel,2006,66566,12725,Volkswagen
Porsche,911,2.6,Petrol,2014,41994,68276,Volkswagen
Toyota,Yaris,1.4,Petrol,1990,196131,1067,Volkswagen
Volkswagen,Passat,2.0,Diesel,1992,182348,2261,Volkswagen
Toyota,Prius,1.4,Hybrid,1995,217841,1916,Volkswagen
Ford,Fiesta,1.2,Petrol,1991,80081,2291,Volkswagen
Volkswagen,Passat,2.0,Petrol,1993,176553,2419,Volkswagen
Ford,Mondeo,1.8,Diesel,2018,40567,33061,Volkswagen
Volkswagen,Polo,1.0,Petrol,1995,107107,2308,Volkswagen
Toyota,RAV4,1.8,Hybrid,1996,216488,2762,Volkswagen
Toyota,Prius,1.0,Hybrid,1990,201197,1345,Volkswagen
Toyota,RAV4,2.0,Hybrid,2017,7958,55078,Volkswagen
Volkswagen,Passat,2.0,Diesel,2008,77364,14921,Volkswagen
Ford,Fiesta,1.0,Petrol,2008,63027,7285,Volkswagen
Toyota,Prius,1.0,Hybrid,2010,99877,11650,Volkswagen
Ford,Focus,2.0,Diesel,2020,13794,46781,Volkswagen
Volkswagen,Golf,1.4,Petrol,2011,74050,11917,Volkswagen
Porsche,911,2.6,Petrol,2006,87072,29808,Volkswagen
BMW,Z4,2.4,Petrol,2014,31952,32634,Volkswagen
BMW,M5,4.0,Petrol,1997,194910,7245,Volkswagen
Toyota,Prius,1.4,Hybrid,2000,157185,4520,Volkswagen
Volkswagen,Golf,2.0,Petrol,2016,19684,27763,Volkswagen
Ford,Mondeo,1.6,Diesel,2011,34590,20252,Volkswagen
BMW,M5,4.0,Petrol,2009,99478,34922,Volkswagen
Volkswagen,Polo,2.0,Petrol,2000,188733,2348,Volkswagen
Volkswagen,Polo,1.6,Diesel,2011,60097,12362,Volkswagen
Porsche,718 Cayman,2.4,Petrol,1999,147966,6399,Volkswagen
BMW,Z4,2.4,Petrol,2015,76339,26354,Volkswagen
Volkswagen,Golf,1.6,Petrol,2014,36550,19741,Volkswagen
Toyota,RAV4,2.2,Petrol,1987,243277,1095,Volkswagen
Ford,Fiesta,1.4,Petrol,2016,33678,17618,Volkswagen
Ford,Fiesta,1.4,Petrol,2005,97026,5582,Volkswagen
Toyota,Prius,1.8,Hybrid,2015,22715,35936,Volkswagen
Toyota,Prius,1.8,Hybrid,2017,31130,39148,Volkswagen
Volkswagen,Passat,2.0,Diesel,2016,45232,31325,Volkswagen
Volkswagen,Golf,1.6,Hybrid,2005,170151,4896,Volkswagen
Volkswagen,Polo,2.0,Petrol,2021,7068,34923,Volkswagen
Ford,Fiesta,1.2,Petrol,1987,213940,596,Volkswagen
Volkswagen,Polo,1.4,Petrol,2000,141358,2922,Volkswagen
Toyota,Prius,1.4,Hybrid,1994,207296,1969,Volkswagen
BMW,M5,5.0,Petrol,1995,160502,9513,Volkswagen
Ford,Fiesta,1.0,Petrol,1993,235339,669,Volkswagen
Volkswagen,Passat,1.8,Diesel,1997,215821,2230,Volkswagen
BMW,M5,4.4,Petrol,1991,315758,1666,Volkswagen
Toyota,Yaris,1.4,Hybrid,1992,171516,1809,Volkswagen
Toyota,RAV4,2.4,Petrol,2004,101670,11695,Volkswagen
Volkswagen,Polo,2.0,Petrol,2015,50121,18309,Volkswagen
Volkswagen,Golf,2.0,Petrol,1989,143365,1959,Volkswagen
Ford,Mondeo,1.6,Diesel,2012,46390,20168,Volkswagen
BMW,Z4,3.0,Petrol,2009,59191,22130,Volkswagen
Porsche,Cayenne,3.0,Diesel,2009,104571,24290,Volkswagen
BMW,M5,4.0,Petrol,1999,116305,15814,Volkswagen
BMW,Z4,2.2,Petrol,1993,78765,5725,Volkswagen
Toyota,RAV4,2.4,Hybrid,1997,154734,5812,Volkswagen
Ford,Fiesta,1.4,Petrol,1997,115455,2855,Volkswagen
Ford,Focus,2.0,Diesel,2004,145440,6547,Volkswagen
Ford,Mondeo,1.4,Diesel,1993,144941,2617,Volkswagen
Volkswagen,Passat,1.6,Diesel,1985,226587,857,Volkswagen
Porsche,718 Cayman,4.0,Petrol,2021,13114,90218,Volkswagen
Toyota,RAV4,1.8,Hybrid,1996,179763,3814,Volkswagen
Volkswagen,Polo,1.0,Petrol,1993,168996,1233,Volkswagen
Ford,Focus,1.0,Hybrid,2019,26722,32937,Volkswagen
Volkswagen,Passat,1.6,Diesel,1991,176864,1983,Volkswagen
Toyota,Prius,1.4,Hybrid,1987,220658,1095,Volkswagen
Volkswagen,Golf,1.4,Hybrid,2017,33071,27623,Volkswagen
Toyota,RAV4,1.8,Hybrid,2017,46763,41920,Volkswagen
BMW,M5,5.0,Petrol,2021,12719,150713,Volkswagen
BMW,M5,4.0,Petrol,1996,197304,6637,Volkswagen
Volkswagen,Golf,1.4,Petrol,2015,37278,19654,Volkswagen
Volkswagen,Golf,1.2,Petrol,2015,33674,18586,Volkswagen
Volkswagen,Golf,1.4,Hybrid,2013,66220,17219,Volkswagen
BMW,M5,4.4,Petrol,1987,259794,2168,Volkswagen
Toyota,Yaris,1.0,Petrol,1993,184346,1220,Volkswagen
Ford,Focus,2.0,Diesel,2001,189175,3710,Volkswagen
Toyota,Prius,1.8,Hybrid,2002,160342,5705,Volkswagen
Toyota,Prius,1.8,Hybrid,2014,63483,26261,Volkswagen
Toyota,RAV4,1.8,Hybrid,1995,150265,4570,Volkswagen
Ford,Fiesta,1.4,Petrol,1984,192700,636,Volkswagen
BMW,X3,3.0,Diesel,1997,121246,7056,Volkswagen
Volkswagen,Polo,2.0,Petrol,1999,105355,4318,Volkswagen
Volkswagen,Polo,1.6,Petrol,2007,77115,8053,Volkswagen
Toyota,RAV4,2.0,Hybrid,2009,7000,32472,Volkswagen
Volkswagen,Polo,1.6,Petrol,2003,94237,5469,Volkswagen
Volkswagen,Polo,1.0,Petrol,2009,71890,7537,Volkswagen
Ford,Fiesta,1.0,Petrol,2000,106318,3157,Volkswagen
Ford,Fiesta,1.2,Petrol,1989,212818,688,Volkswagen
Volkswagen,Polo,1.6,Petrol,2017,27800,21375,Volkswagen
Ford,Mondeo,2.0,Diesel,1986,264224,685,Volkswagen
Ford,Fiesta,1.2,Petrol,2009,51110,9206,Volkswagen
Volkswagen,Passat,1.8,Diesel,1999,171009,3768,Volkswagen
Toyota,Yaris,1.2,Hybrid,1992,74684,3531,Volkswagen
Ford,Focus,2.0,Petrol,1990,113960,3139,Volkswagen
Toyota,RAV4,2.4,Hybrid,1993,112600,6213,Volkswagen
Ford,Fiesta,1.0,Petrol,1991,246591,528,Volkswagen
Volkswagen,Golf,1.4,Diesel,2022,6890,38954,Volkswagen
BMW,M5,5.0,Petrol,2001,154162,14957,Volkswagen
BMW,Z4,2.2,Petrol,2019,16153,47637,Volkswagen
Volkswagen,Golf,2.0,Petrol,2018,15604,32435,Volkswagen
BMW,M5,4.4,Petrol,2014,53582,69898,Volkswagen
Toyota,Prius,1.4,Hybrid,2015,22783,31680,Volkswagen
Ford,Fiesta,1.2,Petrol,2012,43863,11758,Volkswagen
Ford,Focus,1.4,Petrol,2007,120205,7778,Volkswagen
Volkswagen,Passat,1.8,Diesel,1987,299855,525,Volkswagen
Volkswagen,Polo,1.6,Petrol,1997,140230,2581,Volkswagen
Ford,Fiesta,1.4,Petrol,2020,17744,25165,Volkswagen
Volkswagen,Passat,1.6,Diesel,1990,191376,1636,Volkswagen
BMW,X3,3.0,Diesel,1987,247509,1226,Volkswagen
Toyota,Prius,1.8,Hybrid,1999,103193,7326,Volkswagen
Volkswagen,Passat,1.8,Diesel,1999,183471,3388,Volkswagen
Ford,Fiesta,1.2,Petrol,2017,20571,18782,Volkswagen
Volkswagen,Passat,1.6,Diesel,1994,78039,5223,Volkswagen
Toyota,Yaris,1.0,Petrol,1990,199354,876,Volkswagen
Toyota,Yaris,1.4,Petrol,1992,298836,474,Volkswagen
Volkswagen,Polo,1.4,Petrol,2014,60039,13457,Volkswagen
Toyota,Yaris,1.0,Petrol,2006,41129,8470,Volkswagen
Toyota,Prius,1.0,Hybrid,1997,179758,2585,Volkswagen
Volkswagen,Golf,1.2,Diesel,1991,228972,869,Volkswagen
Volkswagen,Polo,1.2,Diesel,1993,160499,1523,Volkswagen
BMW,M5,4.4,Petrol,1988,82009,10228,Volkswagen
Volkswagen,Golf,2.0,Petrol,2001,235402,1964,Volkswagen
Volkswagen,Polo,1.2,Petrol,2004,133169,3771,Volkswagen
Ford,Fiesta,1.0,Hybrid,2009,107610,6838,Volkswagen
Volkswagen,Passat,2.0,Diesel,2007,91502,12644,Volkswagen
Ford,Focus,1.6,Diesel,2013,60153,19950,Volkswagen
BMW,Z4,2.2,Petrol,1988,315308,537,Volkswagen
Porsche,911,3.5,Petrol,2012,87994,51260,Volkswagen
Volkswagen,Passat,1.8,Diesel,2019,24652,40953,Volkswagen
BMW,X3,2.4,Petrol,1991,239728,1465,Volkswagen
Volkswagen,Passat,2.0,Petrol,2013,71681,20611,Volkswagen
Ford,Mondeo,2.0,Diesel,1989,182306,1753,Volkswagen
Ford,Fiesta,1.4,Petrol,1992,144298,1631,Volkswagen
Toyota,Prius,1.8,Hybrid,2018,45503,38419,Volkswagen
Toyota,Yaris,1.2,Hybrid,2014,42049,18874,Volkswagen
Toyota,RAV4,2.2,Hybrid,1992,200583,2695,Volkswagen
Ford,Focus,1.4,Diesel,1996,227651,1579,Volkswagen
Ford,Mondeo,1.8,Diesel,1989,133502,2491,Volkswagen
Ford,Fiesta,1.4,Petrol,1999,111931,3351,Volkswagen
Volkswagen,Golf,1.2,Diesel,2006,111788,6334,Volkswagen
Toyota,RAV4,2.4,Hybrid,1996,125217,6889,Volkswagen
BMW,M5,5.0,Petrol,1993,192171,6354,Volkswagen
Ford,Focus,2.0,Diesel,1994,199838,2119,Volkswagen
Toyota,Yaris,1.0,Hybrid,1996,175300,1933,Volkswagen
Ford,Fiesta,1.0,Petrol,1988,265110,364,Volkswagen
Toyota,Prius,1.8,Hybrid,2010,99538,15668,Volkswagen
Ford,Mondeo,1.6,Diesel,1996,141993,3500,Volkswagen
Ford,Focus,1.4,Petrol,2005,72974,9580,Volkswagen
Porsche,718 Cayman,4.0,Petrol,2019,24023,74388,Volkswagen
Ford,Focus,1.4,Petrol,1987,221391,873,Volkswagen
Toyota,Yaris,1.4,Hybrid,2019,17678,32723,Volkswagen
Volkswagen,Golf,2.0,Petrol,2016,47465,23612,Volkswagen
Volkswagen,Passat,2.0,Petrol,2016,46868,29536,Volkswagen
Ford,Mondeo,1.4,Hybrid,1997,247710,1591,Volkswagen
Volkswagen,Polo,1.2,Petrol,2022,7043,28920,Volkswagen
Toyota,RAV4,2.4,Hybrid,1992,272891,1454,Volkswagen
Porsche,Cayenne,2.6,Diesel,1998,171381,6376,Volkswagen
Ford,Mondeo,2.0,Diesel,2000,116505,6239,Volkswagen
Toyota,Yaris,1.4,Petrol,2005,187624,3124,Volkswagen
BMW,Z4,2.0,Petrol,2005,132523,8157,Volkswagen
BMW,M5,4.4,Petrol,2002,79134,26534,Volkswagen
Volkswagen,Polo,1.0,Petrol,1995,119972,2094,Volkswagen
Ford,Focus,1.8,Petrol,2002,120364,6311,Volkswagen
Toyota,Prius,1.0,Hybrid,2015,69315,20133,Volkswagen
Toyota,Yaris,1.4,Petrol,1999,175611,2322,Volkswagen
Toyota,RAV4,2.2,Hybrid,2000,102761,10209,Volkswagen
Volkswagen,Golf,1.6,Petrol,2003,122186,5268,Volkswagen
Ford,Mondeo,1.8,Diesel,1986,18500,4443,Volkswagen
Volkswagen,Polo,1.4,Petrol,2015,58215,14554,Volkswagen
Volkswagen,Passat,1.4,Diesel,1998,217053,2079,Volkswagen
Toyota,Yaris,1.0,Petrol,2019,23465,22323,Volkswagen
Ford,Mondeo,1.6,Diesel,1990,192716,1531,Volkswagen
Toyota,RAV4,1.8,Hybrid,2020,17826,60556,Volkswagen
Volkswagen,Golf,2.0,Diesel,2003,65295,9302,Volkswagen
Porsche,Cayenne,2.6,Diesel,2007,116068,18153,Volkswagen
Volkswagen,Passat,2.0,Petrol,2005,142054,7171,Volkswagen
Ford,Mondeo,1.8,Diesel,2004,84667,9756,Volkswagen
Toyota,Prius,1.8,Hybrid,2003,105294,9418,Volkswagen
Toyota,Yaris,1.0,Hybrid,1998,67684,5040,Volkswagen
Ford,Fiesta,1.2,Petrol,1990,185897,932,Volkswagen
BMW,Z4,2.4,Petrol,1997,119310,5810,Volkswagen
Toyota,Prius,1.8,Hybrid,1991,195266,2033,Volkswagen
Toyota,Yaris,1.2,Hybrid,1996,139422,2850,Volkswagen
Toyota,RAV4,1.8,Petrol,2013,74100,22422,Volkswagen
Ford,Fiesta,1.4,Petrol,2009,74709,8525,Volkswagen
Ford,Fiesta,1.0,Petrol,2015,20987,14971,Volkswagen
Ford,Focus,1.0,Petrol,1998,218540,1577,Volkswagen
Porsche,Cayenne,4.0,Diesel,2000,160869,9871,Volkswagen
BMW,Z4,2.2,Petrol,2016,40486,33949,Volkswagen
Toyota,Prius,1.4,Hybrid,1995,96634,5192,Volkswagen
Volkswagen,Polo,2.0,Petrol,2020,8107,32495,Volkswagen
Volkswagen,Golf,1.2,Hybrid,1995,108051,3576,Volkswagen
Volkswagen,Polo,2.0,Petrol,2006,122864,6030,Volkswagen
BMW,Z4,2.4,Petrol,1991,205086,1907,Volkswagen
Volkswagen,Golf,1.4,Petrol,2012,95122,10993,Volkswagen
Toyota,Prius,1.8,Hybrid,1997,155765,4246,Volkswagen
Ford,Mondeo,1.8,Diesel,2016,41031,28854,Volkswagen
Volkswagen,Polo,1.4,Petrol,1997,195649,1514,Volkswagen
Porsche,911,3.5,Petrol,2008,56241,48609,Volkswagen
Volkswagen,Golf,1.2,Petrol,2007,53919,9641,Volkswagen
Volkswagen,Golf,1.6,Petrol,2001,109780,5067,Volkswagen
Toyota,Yaris,1.2,Petrol,2018,14954,23969,Volkswagen
Volkswagen,Passat,2.0,Petrol,1987,233537,979,Volkswagen
BMW,M5,4.4,Petrol,2004,162819,15950,Volkswagen
Toyota,RAV4,2.2,Hybrid,2009,51480,26403,Volkswagen
BMW,X3,2.4,Petrol,1994,156661,3707,Volkswagen
Toyota,Yaris,1.0,Hybrid,2001,127823,3980,Volkswagen
Toyota,RAV4,1.8,Petrol,2002,131649,7053,Volkswagen
Toyota,RAV4,2.0,Hybrid,1994,185835,3339,Volkswagen
BMW,M5,4.4,Petrol,1994,177665,7222,Volkswagen
Volkswagen,Golf,2.0,Petrol,1989,195899,1257,Volkswagen
Toyota,RAV4,1.8,Hybrid,1999,191940,4193,Volkswagen
Volkswagen,Polo,1.6,Petrol,2014,61632,14238,Volkswagen
Volkswagen,Passat,1.8,Petrol,1996,196683,2354,Volkswagen
Volkswagen,Golf,1.8,Petrol,2008,77914,10776,Volkswagen
Volkswagen,Golf,1.4,Diesel,2003,78281,7132,Volkswagen
Toyota,Yaris,1.2,Hybrid,2017,32292,24423,Volkswagen
Volkswagen,Passat,1.8,Diesel,1997,206671,2420,Volkswagen
Toyota,RAV4,1.8,Hybrid,2001,157595,6418,Volkswagen
Toyota,Yaris,1.4,Petrol,2008,35329,11852,Volkswagen
Toyota,Yaris,1.2,Petrol,1997,202483,1489,Volkswagen
Toyota,Yaris,1.4,Petrol,2014,57448,15437,Volkswagen
Toyota,Yaris,1.4,Petrol,2011,107644,8918,Volkswagen
Volkswagen,Polo,1.4,Petrol,2008,56141,9249,Volkswagen
BMW,X3,2.0,Petrol,1989,141369,2747,Volkswagen
Ford,Mondeo,2.0,Diesel,2019,20619,41787,Volkswagen
Ford,Fiesta,1.4,Diesel,2004,192096,2549,Volkswagen
Volkswagen,Polo,2.0,Petrol,2015,49310,18402,Volkswagen
Ford,Fiesta,1.4,Petrol,1997,137067,2413,Volkswagen
Porsche,718 Cayman,4.0,Petrol,1993,188717,3928,Volkswagen
Volkswagen,Golf,1.4,Diesel,1993,15000,5399,Volkswagen
Toyota,Prius,1.8,Hybrid,1997,98963,6614,Volkswagen
Volkswagen,Passat,1.6,Diesel,2008,88103,12385,Volkswagen
Ford,Mondeo,1.8,Diesel,2002,132465,5975,Volkswagen
Volkswagen,Golf,1.2,Diesel,2016,57459,18035,Volkswagen
Toyota,Prius,1.8,Hybrid,2014,63379,26279,Volkswagen
Ford,Fiesta,1.0,Petrol,2005,105581,4431,Volkswagen
Volkswagen,Golf,1.6,Petrol,1999,130705,3776,Volkswagen
Volkswagen,Passat,1.6,Diesel,1998,36896,8872,Volkswagen
Ford,Focus,2.0,Petrol,2018,25556,36553,Volkswagen
Porsche,718 Cayman,2.4,Petrol,2013,61585,30771,Volkswagen
Ford,Mondeo,1.8,Petrol,2010,71156,15206,Volkswagen
Ford,Mondeo,1.4,Petrol,2014,74715,17094,Volkswagen
Toyota,Yaris,1.0,Petrol,2022,7037,29785,Volkswagen
Volkswagen,Golf,2.0,Diesel,1996,190725,2203,Volkswagen
Ford,Fiesta,1.0,Petrol,1988,262287,374,Volkswagen
Ford,Fiesta,1.4,Petrol,2007,24973,10163,Volkswagen
Volkswagen,Passat,1.6,Petrol,1999,220812,2188,Volkswagen
Volkswagen,Polo,1.6,Petrol,2006,108704,6007,Volkswagen
Volkswagen,Passat,1.6,Petrol,1994,187452,2106,Volkswagen
Ford,Fiesta,1.0,Petrol,2008,108980,5277,Volkswagen
Volkswagen,Passat,1.4,Diesel,1995,184801,2262,Volkswagen
BMW,Z4,2.4,Petrol,1991,213710,1766,Volkswagen
Toyota,Prius,1.8,Hybrid,2017,32895,38750,Volkswagen
Volkswagen,Polo,1.0,Petrol,1997,82747,3144,Volkswagen
Toyota,Yaris,1.2,Hybrid,2001,78769,6257,Volkswagen
Volkswagen,Golf,2.0,Petrol,2013,19223,22788,Volkswagen
Ford,Mondeo,1.8,Hybrid,2002,116071,7755,Volkswagen
Toyota,RAV4,1.8,Hybrid,2010,104333,17779,Volkswagen
Porsche,718 Cayman,4.0,Petrol,2001,108524,12851,Volkswagen
Volkswagen,Golf,1.4,Petrol,2014,80521,13926,Volkswagen
Volkswagen,Passat,2.0,Diesel,2005,46634,14917,Volkswagen
Ford,Fiesta,1.2,Petrol,2010,104821,6812,Volkswagen
Toyota,Prius,1.8,Hybrid,2000,97348,8173,Volkswagen
Volkswagen,Polo,1.4,Petrol,2007,116361,5669,Volkswagen
Volkswagen,Polo,1.6,Petrol,1998,191749,1790,Volkswagen
Toyota,Prius,1.4,Hybrid,2022,3610,55955,Volkswagen
BMW,M5,4.4,Petrol,2016,56663,78321,Volkswagen
Porsche,Cayenne,3.0,Diesel,2019,18481,82584,Volkswagen
Volkswagen,Polo,1.0,Petrol,1996,279425,557,Volkswagen
BMW,M5,4.4,Petrol,2007,72350,38781,Volkswagen
Toyota,Yaris,1.2,Hybrid,2008,77973,10033,Volkswagen
Ford,Fiesta,1.0,Petrol,2006,73216,5959,Volkswagen
Toyota,RAV4,2.2,Hybrid,2020,21355,65663,Volkswagen
BMW,M5,5.0,Petrol,2004,187978,13721,Volkswagen
BMW,X3,2.4,Diesel,1999,129578,6758,Volkswagen
Ford,Fiesta,1.0,Petrol,2000,244914,977,Volkswagen
Ford,Mondeo,2.0,Hybrid,1996,154486,4039,Volkswagen
Volkswagen,Passat,1.6,Diesel,1998,265356,1427,Volkswagen
BMW,Z4,2.0,Petrol,2012,41761,24603,Volkswagen
Ford,Fiesta,1.4,Petrol,2006,132179,4571,Volkswagen
Toyota,Yaris,1.2,Petrol,1993,156322,1694,Volkswagen
Ford,Fiesta,1.4,Petrol,2009,102975,6978,Volkswagen
BMW,M5,4.4,Petrol,2010,68112,48729,Volkswagen
Ford,Focus,1.4,Petrol,2009,102948,10121,Volkswagen
BMW,Z4,3.0,Petrol,2005,49561,18014,Volkswagen
Toyota,Yaris,1.0,Petrol,2015,38545,15673,Volkswagen
Volkswagen,Golf,2.0,Diesel,1995,83796,4813,Volkswagen
Toyota,Prius,1.0,Hybrid,1999,94108,5834,Volkswagen
Volkswagen,Passat,1.4,Diesel,2000,183418,3195,Volkswagen
Volkswagen,Passat,1.4,Diesel,1996,166375,2829,Volkswagen
Ford,Fiesta,1.4,Petrol,2017,51959,16860,Volkswagen
BMW,Z4,2.4,Petrol,2012,74910,21788,Volkswagen
Volkswagen,Polo,2.0,Petrol,2012,61348,13958,Volkswagen
Volkswagen,Polo,1.4,Petrol,1989,295224,356,Volkswagen
Ford,Focus,1.8,Petrol,2017,35228,30685,Volkswagen
Ford,Fiesta,1.2,Hybrid,1988,205991,821,Volkswagen
BMW,M5,4.4,Petrol,1993,267004,3023,Volkswagen
BMW,X3,2.4,Petrol,1989,111104,3809,Volkswagen
Ford,Mondeo,2.0,Diesel,1993,163907,2675,Volkswagen
Ford,Fiesta,1.2,Petrol,1999,164820,2034,Volkswagen
Ford,Mondeo,1.6,Diesel,2004,120745,7053,Volkswagen
Volkswagen,Polo,2.0,Petrol,2012,43241,15638,Volkswagen
Volkswagen,Polo,1.6,Petrol,1987,189589,876,Volkswagen
Ford,Mondeo,1.8,Diesel,2002,87890,8347,Volkswagen
Toyota,RAV4,2.0,Hybrid,1999,141271,6765,Volkswagen
Ford,Focus,1.4,Diesel,1990,200638,1348,Volkswagen
Toyota,RAV4,2.2,Petrol,2009,16333,27013,Volkswagen
BMW,Z4,2.4,Petrol,2013,34099,30150,Volkswagen
Volkswagen,Polo,2.0,Petrol,2014,53559,16763,Volkswagen
Porsche,718 Cayman,2.0,Petrol,1995,217513,2460,Volkswagen
Ford,Focus,1.0,Petrol,1995,155376,2230,Volkswagen
Volkswagen,Passat,1.4,Diesel,1999,103824,5675,Volkswagen
Ford,Focus,1.4,Petrol,2007,90411,9699,Volkswagen
BMW,M5,4.4,Petrol,2005,122119,23663,Volkswagen
Volkswagen,Passat,1.4,Diesel,1999,150324,3948,Volkswagen
Ford,Fiesta,1.2,Petrol,1997,63290,3826,Volkswagen
Toyota,RAV4,1.8,Petrol,2002,129607,7167,Volkswagen
Ford,Mondeo,1.4,Petrol,2011,46825,16764,Volkswagen
Volkswagen,Passat,2.0,Diesel,2011,57748,20754,Volkswagen
Toyota,Prius,1.8,Hybrid,1994,197903,2426,Volkswagen
Porsche,718 Cayman,4.0,Petrol,2001,145316,9645,Volkswagen
BMW,X3,2.4,Diesel,1999,63796,10874,Volkswagen
BMW,X3,2.0,Diesel,2016,58322,31945,Volkswagen
Ford,Mondeo,1.8,Diesel,2000,123839,5595,Volkswagen
Toyota,Yaris,1.4,Petrol,1993,102401,2792,Volkswagen
Volkswagen,Golf,1.2,Diesel,2021,11527,32930,Volkswagen
Ford,Mondeo,1.4,Diesel,2004,179576,4081,Volkswagen
Toyota,RAV4,2.4,Hybrid,2011,51713,31465,Volkswagen
BMW,M5,5.0,Petrol,2008,53521,49965,Volkswagen
Volkswagen,Polo,1.6,Petrol,2010,103096,8177,Volkswagen
Volkswagen,Polo,1.0,Petrol,2000,123169,2851,Volkswagen
Porsche,911,2.6,Petrol,2005,69292,31503,Volkswagen
Volkswagen,Polo,1.4,Petrol,1994,252458,742,Volkswagen
Toyota,Prius,1.8,Hybrid,2017,40725,36998,Volkswagen
Ford,Fiesta,1.2,Petrol,2018,28266,19229,Volkswagen
Ford,Focus,1.6,Diesel,2010,48028,17635,Volkswagen
Ford,Fiesta,1.4,Petrol,2013,52452,12874,Volkswagen
Toyota,RAV4,2.0,Hybrid,2015,74296,32364,Volkswagen
Volkswagen,Passat,1.8,Diesel,2020,20794,44727,Volkswagen
Ford,Focus,1.8,Petrol,1991,171556,2002,Volkswagen
Volkswagen,Golf,1.4,Petrol,1999,142645,3211,Volkswagen
Volkswagen,Polo,1.2,Petrol,2012,71085,10139,Volkswagen
Volkswagen,Passat,1.6,Diesel,2009,99061,12236,Volkswagen
Volkswagen,Polo,1.4,Petrol,1991,192017,1048,Volkswagen
Toyota,Prius,1.8,Hybrid,1999,63986,9629,Volkswagen
Volkswagen,Passat,1.8,Petrol,2000,200251,2979,Volkswagen
Ford,Fiesta,1.0,Diesel,2000,86460,3828,Volkswagen
Volkswagen,Golf,2.0,Hybrid,2009,55022,16948,Volkswagen
Toyota,RAV4,2.4,Hybrid,2003,188181,6532,Volkswagen
Ford,Mondeo,2.0,Diesel,2004,186404,4599,Volkswagen
Toyota,Yaris,1.2,Hybrid,2002,173927,3196,Volkswagen
Volkswagen,Passat,2.0,Diesel,1997,169702,3515,Volkswagen
Toyota,Yaris,1.0,Hybrid,2007,80692,8410,Volkswagen
Ford,Fiesta,1.4,Petrol,1991,208521,883,Volkswagen
Porsche,911,2.6,Petrol,1997,206934,6215,Volkswagen
Porsche,911,2.6,Petrol,2006,131818,21325,Volkswagen
Ford,Focus,1.0,Petrol,1989,239390,716,Volkswagen
Ford,Focus,1.6,Petrol,2022,3884,47951,Volkswagen
Ford,Mondeo,1.8,Diesel,2015,55530,24678,Volkswagen
Volkswagen,Golf,2.0,Petrol,2010,72999,13420,Volkswagen
